Date,Time,lat,lon,Alt_m,Pres_mb,TAS_ms,Temp_C,Dewpoint_C,MR_gkg,Theta_K,Satvap_mb,DMTLWC_gm3,CDPConc_cc,CDPMVD_um,CDPLWC_gm3,AIMMSTemp_C,AIMMSRH_pct,AIMMSWDIR,AIMMSWSPD_ms,AIMMSVVERT_ms,BIP,EJ
20170304,13:40:50,43.5704,-116.22609,939,905.44,10,10.8,3.2,5.32,292.09,7.68,-999,0,-999,0,6.2,79.5,90,0,0,0,0
20170304,13:40:51,43.5704,-116.22609,939,905.46,10,10.8,3.2,5.33,292.09,7.7,-999,0,-999,0,6.3,79.5,90,0,0,0,0
20170304,13:40:52,43.5704,-116.22609,939,905.46,10,10.7,3.2,5.34,292.05,7.7,-999,0,-999,0,6.3,79.6,90,0,0,0,0
20170304,13:40:53,43.5704,-116.22609,939,905.42,10,10.7,3.3,5.35,292.06,7.72,-999,0,-999,0,6.3,79.6,90,0,0,0,0
20170304,13:40:54,43.5704,-116.22609,939,905.48,10,10.7,3.3,5.35,292,7.72,-999,0,-999,0,6.3,79.6,90,0,0,0,0
20170304,13:40:55,43.5704,-116.22609,939,905.48,10,10.7,3.3,5.35,292.04,7.73,-999,0,-999,0,6.3,79.6,90,0,0,0,0
20170304,13:40:56,43.5704,-116.22609,938,905.5,10,10.8,3.3,5.35,292.1,7.72,-999,0,-999,0,6.3,79.6,90,0,0,0,0
20170304,13:40:57,43.5704,-116.22609,939,905.46,10,10.7,3.3,5.35,292.02,7.72,-999,0,-999,0,6.3,79.6,90,0,0,0,0
20170304,13:40:58,43.5704,-116.22609,938,905.52,10,10.6,3.3,5.35,291.91,7.72,-999,0,-999,0,6.3,79.6,90,0,0,0,0
20170304,13:40:59,43.5704,-116.22609,938,905.5,10,10.5,3.3,5.35,291.83,7.72,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:00,43.5704,-116.22609,939,905.42,10,10.5,3.3,5.35,291.85,7.72,-999,0.416666666666667,6,3.62973942875696e-05,6.2,79.7,90,0,0,0,0
20170304,13:41:01,43.5704,-116.22609,940,905.38,10,10.6,3.3,5.35,291.88,7.72,-999,0,-999,0,6.2,79.7,90,0,0,0,0
20170304,13:41:02,43.5704,-116.22609,939,905.42,10,10.5,3.3,5.35,291.85,7.72,-999,0,-999,0,6.2,79.7,90,0,0,0,0
20170304,13:41:03,43.5704,-116.22609,939,905.48,10,10.5,3.2,5.34,291.78,7.71,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:04,43.5704,-116.22609,938,905.52,10,10.4,3.3,5.35,291.74,7.72,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:05,43.5704,-116.22609,939,905.46,10,10.4,3.3,5.35,291.68,7.72,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:06,43.5704,-116.22609,939,905.44,10,10.3,3.2,5.33,291.66,7.7,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:07,43.5704,-116.22609,938,905.52,10,10.3,3.2,5.33,291.61,7.7,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:08,43.5704,-116.22609,939,905.46,10,10.3,3.2,5.34,291.59,7.71,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:09,43.5704,-116.22609,939,905.46,10,10.3,3.2,5.34,291.65,7.71,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:10,43.5704,-116.22609,939,905.44,10,10.4,3.3,5.35,291.67,7.72,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:11,43.5704,-116.22609,939,905.46,10,10.5,3.3,5.35,291.76,7.73,-999,0,-999,0,6.3,79.7,90,0,0,0,0
20170304,13:41:12,43.5704,-116.22609,939,905.42,10,10.5,3.3,5.37,291.8,7.74,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:13,43.5704,-116.22609,939,905.42,10,10.5,3.3,5.36,291.82,7.73,-999,0,-999,0,6.2,79.8,90,0,0,0,0
20170304,13:41:14,43.5704,-116.22609,939,905.48,10,10.4,3.3,5.35,291.75,7.72,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:15,43.5704,-116.22609,939,905.42,10,10.4,3.2,5.34,291.69,7.71,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:16,43.5704,-116.22609,939,905.48,10,10.3,3.2,5.33,291.61,7.69,-999,0,-999,0,6.2,79.8,90,0,0,0,0
20170304,13:41:17,43.5704,-116.22609,939,905.46,10,10.2,3.2,5.31,291.52,7.67,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:18,43.5704,-116.22609,939,905.48,10,10.2,3.2,5.31,291.46,7.66,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:19,43.5704,-116.22609,939,905.46,10,10.2,3.1,5.3,291.48,7.64,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:20,43.5704,-116.22609,939,905.42,10,10.2,3.1,5.28,291.5,7.61,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:21,43.5704,-116.22609,938,905.5,10,10.1,3,5.27,291.4,7.6,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:22,43.5704,-116.22609,939,905.42,10,10,3,5.25,291.31,7.58,-999,0,-999,0,6.2,79.8,90,0,0,0,0
20170304,13:41:23,43.5704,-116.22609,939,905.46,10,9.9,3,5.26,291.23,7.6,-999,0,-999,0,6.2,79.8,90,0,0,0,0
20170304,13:41:24,43.5704,-116.22609,939,905.46,10,9.8,3,5.26,291.13,7.59,-999,0,-999,0,6.2,79.8,90,0,0,0,0
20170304,13:41:25,43.5704,-116.22609,938,905.52,10,9.8,2.9,5.23,291.05,7.55,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:26,43.5704,-116.22609,938,905.54,10,9.7,2.9,5.19,291.02,7.5,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:27,43.5704,-116.22609,939,905.44,10,9.7,2.8,5.19,290.95,7.49,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:28,43.5704,-116.22609,938,905.5,10,9.5,2.8,5.18,290.79,7.48,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:29,43.5704,-116.22609,938,905.5,10,9.3,2.9,5.2,290.62,7.5,-999,0,-999,0,6.3,79.8,90,0,0,0,0
20170304,13:41:30,43.5704,-116.22609,938,905.52,10,9.2,2.9,5.22,290.49,7.53,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:31,43.5704,-116.22609,938,905.5,10,9.2,2.9,5.22,290.43,7.54,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:32,43.5704,-116.22609,938,905.5,10,9.1,3,5.24,290.37,7.57,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:33,43.5704,-116.22609,939,905.48,10,9.1,3,5.25,290.34,7.57,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:34,43.5704,-116.22609,939,905.44,10,9.1,3,5.24,290.34,7.57,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:35,43.5704,-116.22609,939,905.44,10,9,2.9,5.23,290.26,7.55,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:36,43.5704,-116.22609,938,905.56,10,8.9,3,5.24,290.18,7.56,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:37,43.5704,-116.22609,939,905.46,10,9,3,5.25,290.23,7.58,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:38,43.5704,-116.22609,938,905.56,10,8.9,3,5.25,290.18,7.58,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:39,43.5704,-116.22609,939,905.46,10,8.9,2.9,5.23,290.21,7.55,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:40,43.5704,-116.22609,939,905.48,10,8.9,2.9,5.23,290.2,7.54,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:41,43.5704,-116.22609,939,905.48,10,8.9,2.9,5.2,290.18,7.51,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:42,43.5704,-116.22609,939,905.42,10,9,2.9,5.19,290.24,7.5,-999,0,-999,0,6.3,80,90,0,0,0,0
20170304,13:41:43,43.5704,-116.22609,939,905.44,10,9,2.9,5.21,290.29,7.52,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:44,43.5704,-116.22609,939,905.46,10,9,2.9,5.23,290.3,7.54,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:45,43.5704,-116.22609,939,905.48,10,9.1,3,5.25,290.37,7.58,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:46,43.5704,-116.22609,938,905.5,10,9.2,3.1,5.28,290.45,7.62,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:47,43.5704,-116.22609,939,905.48,10,9.2,3.1,5.3,290.49,7.65,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:48,43.5704,-116.22609,939,905.44,10,9.2,3.1,5.29,290.47,7.63,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:49,43.5704,-116.22609,939,905.48,10,9.2,3,5.26,290.46,7.59,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:50,43.5704,-116.22609,939,905.48,10,9.2,3,5.24,290.47,7.57,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:51,43.5704,-116.22609,939,905.48,10,9.2,3,5.25,290.51,7.58,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:52,43.5704,-116.22609,939,905.48,10,9.2,3.1,5.29,290.43,7.63,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:53,43.5704,-116.22609,939,905.46,10,9.1,3.2,5.31,290.36,7.66,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:54,43.5704,-116.22609,939,905.48,10,9.1,3.2,5.31,290.38,7.66,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:55,43.5704,-116.22609,938,905.54,10,9,3.1,5.3,290.26,7.65,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:56,43.5704,-116.22609,939,905.48,10,9,3.1,5.3,290.23,7.65,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:57,43.5704,-116.22609,938,905.5,10,9,3.1,5.29,290.29,7.63,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:41:58,43.5704,-116.22609,939,905.48,10,9,3.1,5.28,290.28,7.62,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:41:59,43.5704,-116.22609,938,905.5,10,9,3.1,5.28,290.22,7.62,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:00,43.5704,-116.22609,938,905.54,10,8.9,3.1,5.3,290.19,7.65,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:01,43.5704,-116.22609,939,905.42,10,8.9,3.1,5.3,290.14,7.65,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:02,43.5704,-116.22609,938,905.54,10,8.9,3.1,5.3,290.16,7.64,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:03,43.5704,-116.22609,938,905.5,10,8.8,3.1,5.29,290.11,7.64,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:04,43.5704,-116.22609,938,905.52,10,8.9,3.1,5.29,290.12,7.64,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:05,43.5704,-116.22609,939,905.48,10,8.8,3.1,5.28,290.11,7.62,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:06,43.5704,-116.22609,938,905.5,10,8.8,3,5.25,290.04,7.58,-999,0.416666666666667,-999,3.40884619530142e-06,6.3,79.9,90,0,0,0,0
20170304,13:42:07,43.5704,-116.22609,939,905.48,10,8.7,3,5.25,290.01,7.57,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:08,43.5704,-116.22609,939,905.48,10,8.7,3,5.27,289.91,7.6,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:09,43.5704,-116.22609,938,905.5,10,8.7,3.1,5.28,289.94,7.62,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:10,43.5704,-116.22609,939,905.48,10,8.8,3.1,5.29,290.03,7.63,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:11,43.5704,-116.22609,938,905.56,10,8.8,3.1,5.28,290.09,7.62,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:12,43.5704,-116.22609,938,905.52,10,8.9,3,5.26,290.15,7.6,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:13,43.5704,-116.22609,938,905.52,10,8.9,3,5.24,290.15,7.57,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:14,43.5704,-116.22609,938,905.52,10,8.8,3,5.24,290.03,7.57,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:15,43.5704,-116.22609,938,905.5,10,8.7,3.1,5.27,289.91,7.61,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:16,43.5704,-116.22609,939,905.46,10,8.7,3.1,5.27,289.99,7.61,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:17,43.5704,-116.22609,938,905.54,10,8.7,3,5.25,290,7.59,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:18,43.5704,-116.22609,939,905.48,10,8.7,3,5.24,289.98,7.56,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:19,43.5704,-116.22609,939,905.46,10,8.6,3,5.24,289.9,7.56,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:20,43.5704,-116.22609,940,905.38,10,8.7,3,5.25,290.01,7.58,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:21,43.5704,-116.22609,938,905.5,10,8.9,3.1,5.27,290.14,7.61,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:22,43.5704,-116.22609,939,905.48,10,8.9,3.1,5.28,290.21,7.62,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:23,43.5704,-116.22609,938,905.5,10,9,3.1,5.28,290.23,7.62,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:24,43.5704,-116.22609,939,905.42,10,8.9,3.1,5.28,290.21,7.62,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:25,43.5704,-116.22609,939,905.48,10,8.9,3.1,5.29,290.2,7.64,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:26,43.5704,-116.22609,939,905.46,10,8.9,3.2,5.31,290.21,7.66,-999,0,-999,0,6.2,79.9,90,0,0,0,0
20170304,13:42:27,43.5704,-116.22609,938,905.52,10,9,3.1,5.3,290.27,7.65,-999,0,-999,0,6.3,79.9,90,0,0,0,0
20170304,13:42:28,43.5704,-116.22609,939,905.48,10,8.9,3.1,5.29,290.21,7.63,-999,0,-999,0,-999,-999,-999,-999,-999,0,0
20170304,13:42:29,43.5704,-116.22609,938,905.5,10,9,3.1,5.29,290.24,7.64,-999,0,-999,0,6.3,80,90,0,0,0,0
20170304,13:42:30,43.5704,-116.22609,938,905.5,10,9,3.1,5.29,290.31,7.64,-999,0,-999,0,6.3,80,90,0,0,0,0
20170304,13:42:31,43.5704,-116.22609,938,905.5,10,9,3.1,5.29,290.24,7.64,-999,0,-999,0,6.3,80,90,0,0,0,0
20170304,13:42:32,43.5704,-116.22609,939,905.46,10,8.9,3.1,5.3,290.16,7.64,-999,0,-999,0,6.3,80,90,0,0,0,0
20170304,13:42:33,43.5704,-116.22609,938,905.5,10,8.9,3.1,5.29,290.18,7.64,-999,0,-999,0,6.3,80,90,0,0,0,0
20170304,13:42:34,43.5704,-116.22609,938,905.5,10,8.9,3.1,5.29,290.16,7.64,-999,0,-999,0,6.3,80,90,0,0,0,0
20170304,13:42:35,43.5704,-116.22609,939,905.4,10,8.9,3.1,5.3,290.17,7.65,-999,0,-999,0,6.3,80,90,0,0,0,0
20170304,13:42:36,43.5704,-116.22609,938,905.52,10,9,3.1,5.27,290.25,7.61,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:37,43.5704,-116.22609,938,905.54,10,8.9,3,5.23,290.18,7.55,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:38,43.5704,-116.22609,939,905.42,10,8.8,2.9,5.2,290.09,7.51,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:39,43.5704,-116.22609,939,905.42,10,8.8,2.9,5.23,290.08,7.55,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:40,43.5704,-116.22609,939,905.48,10,8.8,3,5.26,290.03,7.59,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:41,43.5704,-116.22609,939,905.46,10,8.6,3.1,5.27,289.91,7.61,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:42,43.5704,-116.22609,938,905.5,10,8.6,3,5.26,289.9,7.59,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:43,43.5704,-116.22609,938,905.5,10,8.5,3,5.25,289.79,7.58,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:44,43.5704,-116.22609,940,905.36,10,8.5,3,5.25,289.79,7.58,-999,0,-999,0,6.2,80.1,90,0,0,0,0
20170304,13:42:45,43.5704,-116.22609,938,905.5,10,8.5,3.1,5.27,289.74,7.61,-999,0,-999,0,6.2,80,90,0,0,0,0
20170304,13:42:46,43.5704,-116.22609,938,905.52,10,8.4,3.1,5.27,289.64,7.61,-999,0,-999,0,6.2,80.1,90,0,0,0,0
20170304,13:42:47,43.5704,-116.22609,938,905.5,10,8.4,3.1,5.27,289.64,7.61,-999,0,-999,0,6.2,80.1,90,0,0,0,0
20170304,13:42:48,43.5704,-116.22609,939,905.44,10,8.4,3.1,5.27,289.66,7.61,-999,0,-999,0,6.2,80.1,90,0,0,0,0
20170304,13:42:49,43.5704,-116.22609,938,905.5,10,8.4,3.1,5.28,289.62,7.62,-999,0,-999,0,6.2,80.1,90,0,0,0,0
20170304,13:42:50,43.5704,-116.22609,939,905.46,10,8.4,3.1,5.3,289.67,7.64,-999,0,-999,0,6.2,80.1,90,0,0,0,0
20170304,13:42:51,43.5704,-116.22609,939,905.46,10,8.4,3.1,5.31,289.65,7.66,-999,0,-999,0,6.2,80.1,90,0,0,0,0
20170304,13:42:52,43.5704,-116.22609,938,905.5,10,8.4,3.2,5.31,289.64,7.66,-999,0.416666666666667,-999,3.40884619530142e-06,6.2,80.1,90,0,0,0,0
20170304,13:42:53,43.5704,-116.22609,939,905.44,10,8.3,3.1,5.3,289.59,7.65,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:42:54,43.5704,-116.22609,938,905.56,10,8.2,3.1,5.29,289.46,7.64,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:42:55,43.5704,-116.22609,939,905.44,10,8.2,3.1,5.3,289.43,7.65,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:42:56,43.5704,-116.22609,939,905.48,10,8.2,3.2,5.32,289.41,7.68,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:42:57,43.5704,-116.22609,939,905.42,10,8.1,3.2,5.32,289.38,7.67,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:42:58,43.5704,-116.22609,939,905.42,10,8.2,3.2,5.34,289.41,7.7,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:42:59,43.5704,-116.22609,938,905.52,10,8.2,3.3,5.35,289.4,7.72,-999,0,-999,0,6.1,80.2,90,0,0,0,0
20170304,13:43:00,43.5704,-116.22609,938,905.52,10,8.2,3.3,5.36,289.44,7.73,-999,0,-999,0,6.1,80.2,90,0,0,0,0
20170304,13:43:01,43.5704,-116.22609,939,905.48,10,8.3,3.3,5.36,289.51,7.74,-999,0,-999,0,6.1,80.2,90,0,0,0,0
20170304,13:43:02,43.5704,-116.22609,938,905.54,10,8.4,3.3,5.37,289.63,7.75,-999,0,-999,0,6.1,80.2,90,0,0,0,0
20170304,13:43:03,43.5704,-116.22609,938,905.5,10,8.5,3.3,5.38,289.74,7.76,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:04,43.5704,-116.22609,939,905.44,10,8.5,3.4,5.39,289.79,7.77,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:05,43.5704,-116.22609,938,905.54,10,8.6,3.4,5.39,289.81,7.78,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:06,43.5704,-116.22609,938,905.52,10,8.7,3.4,5.39,289.93,7.78,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:07,43.5704,-116.22609,939,905.46,10,8.8,3.4,5.39,290.04,7.77,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:08,43.5704,-116.22609,939,905.46,10,8.8,3.3,5.38,290.03,7.77,-999,0,-999,0,6.1,80.2,90,0,0,0,0
20170304,13:43:09,43.5704,-116.22609,938,905.5,10,8.8,3.3,5.37,290.03,7.75,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:10,43.5704,-116.22609,939,905.48,10,8.8,3.3,5.37,290.1,7.74,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:11,43.5704,-116.22609,938,905.5,10,8.9,3.3,5.37,290.19,7.75,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:12,43.5704,-116.22609,939,905.46,10,8.9,3.3,5.38,290.21,7.77,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:13,43.5704,-116.22609,938,905.54,10,9,3.4,5.38,290.31,7.77,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:14,43.5704,-116.22609,939,905.48,10,9.1,3.4,5.38,290.38,7.77,-999,0,-999,0,6.2,80.2,90,0,0,0,0
20170304,13:43:15,43.5704,-116.22609,938,905.52,10,9.1,3.4,5.38,290.42,7.77,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:16,43.5704,-116.22609,938,905.5,10,9.2,3.3,5.38,290.47,7.77,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:17,43.5704,-116.22609,938,905.52,10,9.2,3.3,5.37,290.5,7.76,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:18,43.5704,-116.22609,939,905.44,10,9.3,3.3,5.37,290.56,7.74,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:19,43.5704,-116.22609,938,905.52,10,9.3,3.3,5.36,290.62,7.74,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:20,43.5704,-116.22609,938,905.5,10,9.3,3.3,5.36,290.61,7.74,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:21,43.5704,-116.22609,939,905.48,10,9.3,3.3,5.35,290.6,7.72,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:22,43.5704,-116.22609,938,905.52,10,9.3,3.2,5.34,290.55,7.7,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:23,43.5704,-116.22609,938,905.54,10,9.3,3.2,5.34,290.54,7.7,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:24,43.5704,-116.22609,938,905.5,10,9.3,3.2,5.32,290.53,7.68,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:25,43.5704,-116.22609,938,905.54,10,9.1,3.1,5.3,290.42,7.66,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:26,43.5704,-116.22609,938,905.54,10,9.1,3.2,5.31,290.33,7.67,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:27,43.57038,-116.22609,938,905.58,10,9.1,3.2,5.31,290.33,7.66,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:28,43.57038,-116.22609,938,905.5,10,9.1,3.2,5.32,290.32,7.67,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:29,43.57036,-116.22609,939,905.46,10,8.8,3.2,5.32,290.11,7.68,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:30,43.57035,-116.2261,939,905.48,10,8.6,3.2,5.31,289.9,7.66,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:31,43.57034,-116.2261,938,905.5,10,8.5,3.1,5.3,289.73,7.65,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:32,43.57032,-116.2261,939,905.48,10,8.3,3.1,5.3,289.59,7.64,-999,0,-999,0,6.3,80.3,90,0,0,0,0
20170304,13:43:33,43.5703,-116.2261,939,905.44,10,8.3,3.1,5.28,289.57,7.63,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:34,43.57029,-116.2261,939,905.44,10,8.3,3.1,5.29,289.58,7.64,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:35,43.57027,-116.2261,939,905.48,10,8.4,3.1,5.28,289.66,7.63,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:36,43.57027,-116.22611,938,905.5,10,8.4,3.1,5.27,289.62,7.61,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:37,43.57025,-116.22612,938,905.52,10,8.6,3.1,5.27,289.85,7.61,-999,0.416666666666667,5,1.98803910109979e-05,6.2,80.3,90,0,0,0,0
20170304,13:43:38,43.57025,-116.22613,939,905.46,10,8.6,3.1,5.28,289.9,7.62,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:39,43.57024,-116.22613,938,905.5,10,8.7,3.1,5.29,289.93,7.64,-999,0.416666666666667,6,3.62973942875696e-05,6.2,80.3,90,0,0,0,0
20170304,13:43:40,43.57024,-116.22614,939,905.44,10,8.8,3.2,5.31,290.05,7.66,-999,0,-999,0,6.2,80.4,90,0,0,0,0
20170304,13:43:41,43.57023,-116.22614,939,905.48,10,9,3.2,5.31,290.28,7.67,-999,0,-999,0,6.2,80.3,90,0,0,0,0
20170304,13:43:42,43.57023,-116.22615,939,905.42,10,9,3.2,5.32,290.3,7.68,-999,0,-999,0,6.2,80.4,90,0,0,0,0
20170304,13:43:43,43.57022,-116.22617,939,905.46,10,9,3.2,5.32,290.23,7.68,-999,0,-999,0,6.2,80.4,90,0,0,0,0
20170304,13:43:44,43.57022,-116.22618,939,905.48,10,9.1,3.2,5.31,290.32,7.67,-999,0,-999,0,6.2,80.4,90,0,0,0,0
20170304,13:43:45,43.57022,-116.22621,939,905.4,10,9.1,3.2,5.31,290.36,7.66,-999,0,-999,0,6.2,80.4,90,0,0,0,0
20170304,13:43:46,43.57022,-116.22625,938,905.54,10,9.1,3.1,5.31,290.34,7.66,-999,0,-999,0,6.2,80.4,90,0,0,0,0
20170304,13:43:47,43.57022,-116.2263,939,905.46,10,9.1,3.2,5.31,290.35,7.66,-999,0,-999,0,6.2,80.4,90,0,0,0,0
20170304,13:43:48,43.57022,-116.22633,939,905.46,10,9,3.2,5.31,290.25,7.66,-999,0,-999,0,6.2,80.4,90,0,0,0,0
20170304,13:43:49,43.57023,-116.22639,938,905.56,10,9,3.2,5.31,290.24,7.66,-999,0,-999,0,6.2,80.4,90,0,0,0,0
